submitter,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils
MB-6337,0.008118025,0.037133713,0.142952233,0.245597239,0.0,0.0,0.141571224,0.030105684,5.42e-05,0.0,0.066622102,0.0,0.033525048,0.066115947,0.0,0.0,0.053779391,0.040507754,0.034005339,0.064545951,0.0,0.035366168
MB-6344,0.229659886,0.0,0.107628998,0.001500208,0.0,0.143811612,0.009360832,0.0,0.0,0.0,0.176018307,0.0,0.048264804,0.054665454,0.0,0.0,0.027412933,0.028762147,0.0,0.134617285,0.0,0.038297535
MB-6346,0.008538489,0.054919577,0.163348823,0.013200859,0.233009678,0.0,0.12415698,0.0,0.066929227,0.042149193,0.035494833,0.0,0.016810155,0.02816076,0.035042931,0.000570481,0.0,0.007352726,0.063924603,0.020563061,0.060038966,0.025788659
MB-6358,0.0,0.046735282,0.0,0.0,0.02764747,0.0,0.0,0.152755922,0.026786903,0.101138115,0.0,0.186936848,0.0,0.105623498,0.012331635,0.019151976,0.0,0.117346911,0.161444711,0.0,0.0,0.042100729
MB-6359,0.077928241,0.0,0.039755107,0.017025638,0.0,0.048870375,0.0,0.065111469,0.094872027,0.0,0.208261837,0.0,0.0,0.143031823,0.038454641,0.024579586,0.013861743,0.018012055,0.0,0.199567211,0.0,0.010668247
MB-6363,0.0,0.1341061,0.0,0.132884814,0.038541394,0.246541084,0.0,0.0,0.0,0.0,0.12664996,0.009785839,0.093318019,0.043386385,0.0,0.070148645,0.0,0.0,0.074433854,0.028975216,0.0,0.001228692
MB-7000,0.046861558,0.029211746,0.119233297,0.026446366,0.151368085,0.0,0.0,0.078610483,0.0,0.056006306,0.11782595,0.0,0.042983003,0.054254737,0.0,0.0,0.025143756,0.078528023,0.0,0.036900084,0.093050538,0.043576069
MB-7001,0.0,0.160221452,0.0,0.079767563,0.221827077,0.0,0.074722318,0.0,0.0,0.042867292,0.119203158,0.0,0.040496509,0.0,0.048444957,0.09087287,0.069793985,0.001691032,0.039528988,0.0,0.0,0.010562798
MB-7002,0.0,0.084854756,0.089064043,0.073580047,0.0,0.095314025,0.086875429,0.134568751,0.0,0.017201542,0.0,0.065670047,0.017490791,0.025740701,0.016209734,0.0,0.117333726,0.035963881,0.125520829,0.0,0.014611699,0.0
MB-7003,0.007262612,0.107181221,0.07765534,0.0,0.0,0.261972097,0.002751199,0.0,0.0,0.0,0.160190959,0.0,0.049731877,0.016769867,0.011460256,0.117784292,0.0,0.0,0.0,0.124950896,0.001037494,0.06125189
MB-7004,0.080806671,0.0,0.118306414,0.044909411,0.185272536,0.0,0.05616531,0.032814206,0.079368585,0.049662254,0.016093151,0.0,0.0,0.002533411,0.028371392,0.058056688,0.076238917,0.0,0.0,0.073013265,0.063382331,0.03500546
MB-7005,0.143017437,0.0,0.110697755,0.038169999,0.114864679,0.0,0.0,0.109762974,0.064659501,0.0,0.110129512,0.0,0.0684467,0.0,0.013988112,0.0,0.127433839,0.034449248,0.0,0.003368956,0.013560091,0.047451198
MB-7006,0.045931498,0.0,0.150564594,0.168372258,0.0,0.0,0.041226349,0.0,0.0,0.062725319,0.0,0.127133518,0.082886951,0.091860916,0.0,0.0,0.0,0.010375909,0.191700982,0.0,0.02647409,0.000747617
MB-7007,0.0,0.080499108,0.093211132,0.0,0.020035462,0.166380902,0.0,0.0,0.07364095,0.078952184,0.016930578,0.0,0.0,0.0,0.035490741,0.080180946,0.085706249,0.026293504,0.0,0.116561404,0.026754441,0.0993624
MB-7008,0.0,0.0,0.009100756,0.087521655,0.098904028,0.0,0.0,0.0,0.079687283,0.085018588,0.100901139,0.0,0.050219816,0.0,0.013707719,0.102454326,0.12653029,0.071113891,0.141345247,0.0,0.033495265,0.0
MB-7009,0.0,0.13895597,0.0,0.064103488,0.0,0.188572531,0.0,0.035333,0.119903911,0.06426978,0.0,0.114400721,0.0,0.058755797,0.043006042,0.0,0.0,0.073108962,0.074447922,0.0,0.0,0.025141876
MB-7010,0.115374993,0.0,0.163654786,0.029198059,0.101749825,0.0,0.0,0.052431055,0.0,0.129306128,0.0,0.066254799,0.002639131,0.004999161,0.021985703,0.01514628,0.0,0.0,0.082872867,0.04508145,0.061753442,0.10755232
MB-7011,0.0,0.099176556,0.079580818,0.056052974,0.244046806,0.0,0.0,0.024550857,0.007735897,0.014306082,0.128157906,0.0,0.043713049,0.0,0.012643239,0.068953331,0.116380694,0.0,0.0,0.104701791,0.0,0.0
MB-7012,0.0,0.047829886,0.021295955,0.112058332,0.0,0.070840577,0.099197793,0.0,0.107579693,0.0,0.146122526,0.0,0.0,0.0,0.036669369,0.087883795,0.113987817,0.0,0.0,0.061812771,0.034497184,0.060224303
MB-7013,0.0,0.149864313,0.096466309,0.080074887,0.173973435,0.0,0.116803962,0.0,0.0,0.013030704,0.080032452,0.0,0.0,0.012702891,0.014869966,0.052992412,0.096756834,0.0,0.0,0.022841799,0.089590037,0.0
MB-7014,0.013407216,0.063049281,0.066437902,0.089681976,0.10382028,0.0,0.050478873,0.059389369,0.040019815,0.092437191,0.076583818,0.0,0.0,0.000266194,0.062228703,0.084676054,0.065898622,0.0,0.0,0.131624706,0.0,0.0
MB-7015,0.0,0.0,0.08607839,0.139431999,0.072762174,0.0,0.05544013,0.0,0.008010104,0.0,0.04684124,0.066542928,0.062722838,0.102251057,0.090287887,0.014643349,0.05402014,0.052143671,0.143387532,0.0,0.005436561,0.0
MB-7017,0.0,0.0,0.049378245,0.015553023,0.03229083,0.0,0.157349113,0.100842289,0.073870433,0.0,0.0,0.0,0.112885677,0.034569725,0.006277957,0.112308773,0.0,0.186637253,0.0,0.066864713,0.0,0.051171969
MB-7018,0.0,0.072428624,0.119762037,0.166092159,0.085700302,0.0,0.084212023,0.0,0.012115249,0.0,0.050163009,0.009093376,0.013289404,0.0,0.059921338,0.090672074,0.069263449,0.0,0.116099908,0.0,0.041369098,0.00981795
MB-7019,0.0,0.069444697,0.068717151,0.068815384,0.0,0.167512277,0.091534261,0.0,0.090413246,0.0,0.0,0.074636436,0.058858112,0.021346349,0.012436129,0.0,0.003276219,0.052152715,0.154717942,0.0,0.010580765,0.055558316
MB-7020,0.083212647,0.0,0.0,0.0,0.108032442,0.0,0.010865502,0.021683609,0.017478016,0.143998652,0.0,0.102298544,0.0,0.07064816,0.054783128,0.034279946,0.078579514,0.043641368,0.16559069,0.0,0.0,0.064907782
MB-7022,0.0,0.146938658,0.06139495,0.077840714,0.144303654,0.0,0.116948358,0.0,0.001398487,0.097314135,0.062630181,0.0,0.0,0.0,0.0,0.003475565,0.045324083,0.0,0.0,0.129010615,0.054889773,0.058530827
MB-7023,0.077165298,0.011366158,0.036918093,0.004304495,0.0,0.177563654,0.042304176,0.0,0.017668456,0.015924583,0.069548016,0.023578132,0.00736465,0.130000731,0.016710275,0.0,0.071614587,0.07139957,0.125226306,0.0,0.0,0.101342821
MB-7024,0.032574795,0.065445103,0.0,0.098540818,0.061649533,0.0,0.046857891,0.028722311,0.01448847,0.086255475,0.0,0.039649928,0.072292682,0.0,0.074254827,0.0,0.13630221,0.06961884,0.147099458,0.0,0.006315175,0.019932482
MB-7025,0.0,0.178759114,0.0,0.0,0.0,0.320736582,0.055667011,0.032678127,0.0,0.0,0.083404624,0.0,0.0,0.0,0.007358056,0.106817566,0.059060423,0.042712086,0.0,0.081863639,0.0,0.030942771
MB-7026,0.072992893,0.0,0.162414531,0.045331031,0.0,0.055044691,0.006639838,0.102125692,0.0,0.090142165,0.0,0.073147206,0.0,0.133097881,0.059739081,0.0,0.032175168,0.0,0.12306917,0.0,0.013255451,0.030825202
MB-7027,0.147065142,0.0,0.0,0.087197541,0.237499008,0.0,0.192862676,0.0,0.0,0.042509825,0.002589148,0.0,0.0,0.0,0.018240653,0.097538554,0.072545738,0.0,0.0,0.064057226,0.0,0.037894489
MB-7028,0.05601042,0.038862557,0.0,0.093901955,0.077020579,0.0,0.174820754,0.059741933,0.003548283,0.0,0.100461359,0.0,0.057461849,0.0,0.069670875,0.028263135,0.058291513,0.0,0.076003407,0.0,0.10594138,0.0
MB-7029,0.0,0.26497073,0.0,0.0,0.014325994,0.135115668,0.0,0.0,0.0,0.0,0.136778895,0.0,0.037777072,0.0,0.0,0.005971338,0.089363258,0.0,0.0,0.203993846,0.0,0.111703199
MB-7030,0.0,0.040659208,0.0,0.102234637,0.0,0.15685115,0.0,0.278386683,0.0,0.0,0.097632831,0.0,0.0,0.043396351,0.021311286,0.14664921,0.0,0.027182669,0.0,0.065607716,0.0,0.02008826
MB-7031,0.0,0.0,0.026289674,0.11929024,0.108193959,0.0,0.079890302,0.0,0.0,0.094063475,0.0,0.142421947,0.084351411,0.147456818,0.064807046,0.015784347,0.0,0.018964179,0.098486602,0.0,0.0,0.0
MB-7032,0.117135591,0.0,0.16315191,0.0,0.220081525,0.0,0.10362252,0.0,0.044827327,0.128714619,0.0,0.0,0.0,0.032137,0.0,0.046638781,0.0,0.074479601,0.066855343,0.0,0.002355784,0.0
MB-7034,0.0,0.10820767,0.059772561,0.081888118,0.0,0.092244922,0.078171666,0.089371774,0.0,0.0,0.0,0.069053641,0.020929547,0.066022625,0.053516954,0.0,0.113553622,0.012639452,0.132821338,0.0,0.02180611,0.0
MB-7035,0.10558298,0.0,0.0,0.0,0.0,0.332533411,0.0,0.14770115,0.0,0.0,0.0,0.058186978,0.0,0.041828156,0.060838759,0.005022063,0.031508448,0.120389384,0.02648962,0.0,0.0,0.069919049
MB-7036,0.0,0.035405567,0.186769774,0.132656456,0.054142007,0.0,0.0,0.050792967,0.0,0.112756314,0.0,0.092159307,0.0,0.081216809,0.004349642,0.031467506,0.0,0.081111667,0.101687639,0.0,0.035484344,0.0
MB-7037,0.094028641,0.0,0.1743989,0.0,0.294633435,0.0,0.0,0.0,0.045085741,0.022956595,0.120716938,0.0,0.0,0.0,0.0,0.062721211,0.057807225,0.029892587,0.0,0.076677833,0.021080893,0.0
MB-7038,0.02029783,0.137514602,0.0,0.0,0.031957518,0.145289021,0.018931529,0.0,0.055981734,0.0,0.120892784,0.0,0.053566032,0.141226484,0.075413773,0.0,0.016027945,0.043405001,0.0,0.101776823,0.0,0.037718924
MB-7039,0.087066048,0.000929684,0.0,0.0,0.001552414,0.285224228,0.013823293,0.0,0.0,0.039663388,0.175870031,0.0,0.019296706,0.0,0.015025429,0.0,0.09429747,0.017199714,0.0,0.15690191,0.0,0.093149685
MB-7040,0.03970605,0.087303932,0.170460148,0.0,0.019500726,0.0,0.074913323,0.032270019,0.08208053,0.0,0.098951078,0.0,0.059080386,0.023863551,0.072905418,0.0,0.120312576,0.0,0.0,0.118652263,0.0,0.0
MB-7041,0.110568887,0.0,0.0806419,0.028189688,0.0,0.107980226,0.004823571,0.035258587,0.0,0.0,0.0,0.16537339,0.010121135,0.152489653,0.046966789,0.0,0.040548128,0.032521412,0.184516635,0.0,0.0,0.0
MB-7042,0.0,0.08818583,0.0,0.097135794,0.185313399,0.0,0.12019343,0.06113693,0.005588397,0.071945775,0.015420536,0.0,0.0,0.0,0.047649179,0.000222193,0.086610407,0.020574705,0.109067927,0.0,0.018859622,0.072095875
MB-7043,0.0,0.033152743,0.136992485,0.179836846,0.190310416,0.0,0.113766508,0.0,0.0,0.031460128,0.039486063,0.0,0.004486801,0.0,0.031486341,0.097522446,0.05896752,0.022543012,0.0,0.0,0.05998869,0.0
MB-7044,0.039919541,0.0,0.030321675,0.0,0.118579767,0.0,0.034569366,0.020601605,0.032807467,0.093436571,0.054436647,0.0,0.030472653,0.0,0.011529533,0.145677887,0.110182665,0.089247945,0.0,0.117686853,0.026679834,0.043849992
MB-7045,0.0,0.205185088,0.000480503,0.239089478,0.019928386,0.0,0.087282347,0.050506819,0.0,0.0,0.068965216,0.0,0.10386115,0.048454045,0.0,0.0,0.0,0.074220174,0.041879983,0.0,0.0,0.060146811
MB-7046,0.030606793,0.0,0.076619634,0.0,0.0,0.181266058,0.079712914,0.039354239,0.0,0.0,0.049968989,0.047393488,0.023218435,0.048653875,0.0,0.030238387,0.085541191,0.027521457,0.1571807,0.037248193,0.001179286,0.084296362
MB-7048,0.096722678,0.016360279,0.057446701,0.060567586,0.172801515,0.0,0.130319464,0.0,0.0,0.042957207,0.097268761,0.0,0.033793424,0.0,0.041389964,0.015089633,0.072603416,0.034721893,0.094868243,0.0,0.029895984,0.003193253
MB-7049,0.129554172,0.0,0.0,0.302683821,0.0,0.0,0.039360481,0.146716421,0.0,0.0,0.02562661,0.0,0.007314036,0.073471222,0.0,0.06905542,0.0,0.0,0.119468166,0.030610869,0.056138782,0.0
MB-7050,0.047606627,0.032216865,0.150811113,0.024225174,0.0,0.109865275,0.0,0.137493446,0.0,0.0,0.0,0.064822009,0.0,0.068547292,0.0,0.132263193,0.0,0.051319726,0.143296133,0.0,0.0,0.037533148
MB-7051,0.225720712,0.0,0.0,0.071122928,0.0,0.008103407,0.0,0.063585102,0.066051483,0.0,0.086145562,0.0,0.0,0.253719115,0.0,0.0,0.031051914,0.019670015,0.0,0.174829762,0.0,0.0
MB-7052,0.079791523,0.0,0.003245954,0.090299888,0.109421973,0.0,0.088051551,0.071782325,0.004600139,0.043225508,0.111521892,0.0,0.063897957,0.0,0.024417672,0.094722171,0.114699076,0.018101105,0.0,0.053021861,0.029199406,0.0
MB-7053,0.032907614,0.0,0.186968566,0.047718574,0.124233107,0.0,0.046820364,0.042675574,0.088144066,0.043086676,0.144676995,0.0,0.004589393,0.0,0.0,0.039732344,0.040743673,0.05324428,0.0,0.081507778,0.022950997,0.0
MB-7054,0.04253126,0.0,0.077859108,0.172160544,0.153275556,0.0,0.113558842,0.0,0.0,0.0,0.08166799,0.0,0.016515045,0.0,0.0,0.09676044,0.0,0.073816283,0.0,0.089277561,0.036489284,0.046088088
MB-7055,0.080123398,0.090190185,0.017327897,0.0,0.0,0.241086857,0.0,0.0,0.000252965,0.0,0.192059121,0.0,0.0,0.128710642,0.058970932,0.0310335,0.0,0.0,0.0,0.160244503,0.0,0.0
MB-7056,0.0,0.100179378,0.083612721,0.136828322,0.094979298,0.0,0.134731769,0.0,0.044451807,0.040515173,0.038592667,0.0,0.0,0.006331415,0.029439527,0.113993777,0.005364227,0.0,0.0,0.079706967,0.091272955,0.0
MB-7057,0.152121609,0.0,0.095253661,0.016300041,0.0,0.0,0.001793006,0.148872321,0.0,0.048856191,0.0,0.112240124,0.065738657,0.0,0.034213072,0.019568929,0.084162261,0.086867227,0.074508809,0.0,0.0,0.059504092
MB-7058,0.0,0.020132718,0.059429284,0.053194656,0.108488802,0.0,0.110974594,0.110710185,0.009558566,0.02542155,0.102599548,0.0,0.013948265,0.005031064,0.0,0.066339633,0.074011172,0.067227202,0.109540424,0.0,0.0,0.063392336
MB-7059,0.0,0.014101663,0.190631209,0.115711139,0.0,0.106390247,0.092695757,0.0,0.047597577,0.0,0.193578084,0.0,0.039212147,0.005823531,0.003220014,0.0,0.093998726,0.0,0.0,0.043181881,0.028804339,0.025053685
MB-7060,0.099478316,0.0,0.0,0.153494639,0.0,0.0,0.0,0.187323242,0.0,0.0,0.0,0.066488565,0.0,0.047018698,0.040076133,0.0,0.12615561,0.047582261,0.149248062,0.0,0.083134473,0.0
MB-7061,0.105908323,0.0,0.0,0.151079455,0.0,0.0,0.0,0.187878706,0.0,0.0,0.0,0.063012497,0.0,0.06589281,0.036970601,0.0,0.111452794,0.0466665,0.14924631,0.0,0.081892005,0.0
MB-7062,0.0,0.150659529,0.0,0.018260827,0.290376054,0.0,0.030820154,0.0,0.0,0.080759107,0.083831375,0.0,0.0,0.0,0.053520069,0.044971723,0.062922088,0.054710267,0.098430278,0.0,0.030738529,0.0
MB-7063,0.105573311,0.049954664,0.0,0.156457142,0.0,0.0,0.087596883,0.06223288,0.002871537,0.0,0.013293123,0.083173431,0.033180361,0.024091058,0.034132114,0.0,0.091162647,0.024638229,0.108122678,0.0,0.040715543,0.082804399
MB-7065,0.013021663,0.075391529,0.09438557,0.102079954,0.064064695,0.0,0.094745164,0.07045098,0.061665964,0.0,0.083730969,0.0,0.098050147,0.070252689,0.049828555,0.0,0.061835154,0.03428376,0.0,0.026213208,0.0,0.0
MB-7066,0.012243304,0.081800815,0.136751599,0.012006362,0.0,0.103889606,0.167380437,0.00697432,0.0,0.0,0.116346064,0.0,0.082587122,0.022774652,0.0,0.0,0.045098022,0.0,0.0,0.119847848,0.0,0.092299849
MB-7067,0.029553646,0.064782591,0.0,0.0,0.064279713,0.096717617,0.0,0.0,0.079794446,0.128723016,0.098543707,0.0,0.0,0.083459882,0.0,0.103494034,0.0,0.049864723,0.0,0.163732363,0.037054261,0.0
MB-7068,0.002559849,0.0,0.153544895,0.091850731,0.171691825,0.0,0.012696575,0.05423221,0.06244206,0.011984139,0.139406184,0.0,0.064999111,0.12507496,0.033207504,0.0,0.0,0.006783492,0.033045064,0.0,0.021298002,0.015183399
MB-7069,0.083328688,0.0,0.098647052,0.098311831,0.092619709,0.0,0.054719448,0.0,0.037711709,0.0,0.0,0.044435373,0.143575083,0.10355129,0.060227137,0.0,0.006348261,0.0,0.150088903,0.0,0.006748927,0.019686589
MB-7070,0.02811689,0.0,0.131908468,0.0,0.207674829,0.0,0.114305239,0.046215837,0.002259435,0.111465582,0.020303766,0.0,0.022140276,0.0,0.031225879,0.049753841,0.0,0.0,0.128780462,0.0,0.038700673,0.067148824
MB-7071,0.121400209,0.0,0.004316505,0.0,0.0,0.030903111,0.022025074,0.105036168,0.096967643,0.000462466,0.0,0.179757818,0.0,0.079335206,0.098680925,0.0,0.0,0.025015512,0.136973493,0.0,0.073005412,0.026120459
MB-7072,0.0,0.032182482,0.0,0.281986428,0.0,0.0,0.040173905,0.114558578,0.062270916,0.0,0.003618003,0.079278926,0.146857198,0.0,0.038179728,0.011232807,0.0377895,0.0,0.102790175,0.0,0.049081353,0.0
MB-7073,0.0,0.023199262,0.155737279,0.062355646,0.149511034,0.0,0.037526814,0.051728613,0.052213709,0.0,0.081473582,0.0,0.037299498,0.0,0.067299586,0.138507966,0.038390942,0.01966231,0.0,0.063495446,0.021598313,0.0
MB-7074,0.041693557,0.0,0.097340032,0.114491254,0.221547253,0.0,0.0,0.036099224,0.0,0.059585092,0.086462445,0.0,0.031712788,0.0,0.0,0.0,0.073997448,0.039152609,0.0,0.098551952,0.099366347,0.0
MB-7075,0.023507347,0.051823765,0.101007562,0.182078974,0.034224653,0.0,0.107168018,0.092964828,0.0,0.0,0.048688613,0.0,0.0,0.018298447,0.015810732,0.01515901,0.079602721,0.023727994,0.106645607,0.0,0.0,0.09929173
MB-7076,0.119629291,0.0,0.0,0.041302479,0.0,0.0,0.0,0.133662872,0.013362749,0.0,0.270273575,0.0,0.0,0.14220393,0.057733598,0.050109163,0.043532696,0.0,0.0,0.125397617,0.002792031,0.0
MB-7077,0.177595989,0.0,0.08585271,0.062267795,0.000660271,0.0,0.001894267,0.137786025,0.0,0.0,0.000653254,0.059838356,0.04691124,0.0,0.0403238,0.142607311,0.024848123,0.041148414,0.093046414,0.0,0.0,0.084566032
MB-7078,0.034041069,0.059501898,0.083031174,0.178450404,0.019450055,0.0,0.0,0.116767236,0.0,0.056343242,0.0,0.081725185,0.0,0.0,0.010989884,0.087320755,0.0,0.113064612,0.146407007,0.0,0.012907479,0.0
MB-7079,0.0,0.132084962,0.056300971,0.191503967,0.0,0.090727087,0.02616002,0.0,0.059167661,0.0,0.134267362,0.0,0.062193323,0.005691767,0.002507516,0.0,0.109246136,0.0,0.0,0.071866384,0.051883046,0.006399796
MB-7080,0.0,0.004676301,0.088529547,0.046848296,0.013634542,0.0,0.028677119,0.118037194,2.94e-05,0.0901102,0.0,0.046195493,0.0,0.099426444,0.084872838,0.028133561,0.072679316,0.027437588,0.224655959,0.0,0.026056244,0.0
MB-7081,0.184804332,0.0,0.082149261,0.052194674,0.003214646,0.0,0.006750092,0.144273756,0.0,0.0,0.0,0.062088237,0.043649452,0.0,0.044328262,0.142713775,0.024429981,0.042387817,0.078941871,0.0,0.0,0.088073844
MB-7082,0.092727033,0.0,0.104064896,0.095923437,0.193474028,0.0,0.120503533,0.059982681,0.003220238,0.074000449,0.025847053,0.0,0.024719677,0.053515856,0.012781455,0.018689064,0.0,0.008212687,0.081843589,0.030494324,0.0,0.0
MB-7083,0.005394722,0.0,0.086200204,0.140009276,0.147543534,0.0,0.035939354,0.096073409,0.012398042,0.024748874,0.009052197,0.0,0.0,0.0,0.031364955,0.093450624,0.133284802,0.0,0.0,0.126557014,0.057982993,0.0
MB-7084,0.0,0.088431219,0.052557548,0.081288006,0.0,0.0,0.0,0.116455761,0.036633985,0.001714493,0.0,0.125747372,0.0,0.010747965,0.106354986,0.0,0.076683188,0.002790803,0.200579142,0.0,0.00470208,0.095313452
MB-7085,0.0,0.089220667,0.0,0.080867573,0.040851016,0.073890329,0.0,0.016101466,0.038914698,0.0,0.12571337,0.0,0.03500852,0.0,0.0,0.12274772,0.107527947,0.0233389,0.042730169,0.122041657,0.028865215,0.052180752
MB-7086,0.122384878,0.0,0.0,0.134449094,0.054250927,0.0,0.057423419,0.140068995,0.023048951,0.0,0.065782558,0.0,0.012210494,0.068072279,0.02349397,0.017030196,0.033014059,0.045236484,0.095586477,0.0,0.107947217,0.0
MB-7087,0.091406226,0.0,0.113900721,0.075099755,0.093449909,0.0,0.068982587,0.099649616,0.000702223,0.0,0.109862817,0.0,0.0,0.0,0.046054882,0.059055138,0.049844822,0.018551971,0.0,0.089379605,0.058953301,0.025106426
MB-7088,0.108301441,0.0,0.057057131,0.11671084,0.0,0.104683101,0.003296768,0.093754043,0.06558832,0.0,0.0,0.080349502,0.045734747,0.045068931,0.05187463,0.0,0.030987088,0.0,0.13105577,0.0,0.025809492,0.039728197
MB-7089,0.127319639,0.0,0.107018842,0.099702998,0.0,0.0,0.042940542,0.121731215,0.026951241,0.0,0.0,0.085097191,0.131876543,0.1054055,0.028997242,0.0,0.050489765,0.015967974,0.038993989,0.00886552,0.003605764,0.005036035
MB-7090,0.0,0.019547034,0.203503003,0.137585499,0.157356857,0.0,0.0,0.041014174,0.0,0.0,0.077077683,0.0,0.077683366,0.0,0.016638632,0.021571777,0.124003709,0.0,0.0,0.056155218,0.0,0.067863048
MB-7091,0.14439087,0.0,0.0,0.0,0.0,0.116409414,0.0,0.096552239,0.0,0.04197968,0.0,0.08028658,0.000499803,0.139385105,0.026785963,0.0,0.027536901,0.056046802,0.250188127,0.0,0.0,0.019938516
MB-7092,0.101891728,0.0,0.158204574,0.139025308,0.0,0.052776628,0.014189522,0.03955366,0.0,0.0,0.0,0.084151029,0.056923162,0.048904274,0.038949196,0.040810486,0.047573123,0.005280571,0.171525453,0.0,0.000241286,0.0
MB-7093,0.112238426,0.0,0.076097545,0.027318253,0.0,0.104200272,0.005712067,0.029780411,0.0,0.0,0.0,0.163778807,0.013549926,0.155301768,0.048243617,0.0,0.03981674,0.035586232,0.188375935,0.0,0.0,0.0
MB-7094,0.013383352,0.088165545,0.074369686,0.036942246,0.065669038,0.0,0.081531244,0.0,0.044514917,0.101338722,0.162507203,0.0,0.022780211,0.019145766,0.026141202,0.0,0.126983538,0.0,0.0,0.088979777,0.000724219,0.046823335
MB-7095,0.0,0.024750936,0.064611365,0.021330187,0.23708912,0.0,0.064377014,0.0,0.060060518,0.070469186,0.102457934,0.0,0.044988983,0.0,0.0,0.0,0.153791932,0.016257891,0.0,0.082361268,0.025424274,0.032029393
MB-7096,0.004577791,0.0,0.20861909,0.0,0.0,0.23604005,0.0,0.108276442,0.00777878,0.068550861,0.0,0.088098708,0.0,0.013176288,0.0,0.011899647,0.0,0.056129037,0.086282555,0.0,0.002630281,0.107940471
MB-7097,0.090056738,0.0,0.148320219,0.070009313,0.042551527,0.0,0.192875092,0.0,0.0,0.019493717,0.04543563,0.0,0.0,0.018879222,0.017130849,0.054916984,0.041482536,0.0,0.0,0.155766262,0.024338754,0.078743155
MB-7099,0.082438085,0.079738059,0.0,0.086050105,0.147952519,0.0,0.017506507,0.0,0.081838646,0.097075915,0.0,0.0,0.090111771,0.114077492,0.0,0.0,0.055852615,0.02042256,0.035716635,0.064111129,0.027107961,0.0
MB-7100,0.0,0.046321556,0.144355645,0.0,0.0,0.147913693,0.114067621,0.136721496,0.0,0.0,0.0,0.091181322,0.012337316,0.038537922,0.084018892,0.0,0.0,0.044273411,0.135016333,0.0,0.0,0.005254793
MB-7101,0.084196509,0.0,0.061260917,0.069991107,0.137389498,0.0,0.076731445,0.073822495,0.012117591,0.045206879,0.045473216,0.0,0.0,0.050240995,0.020898606,0.055802597,0.090090068,0.0,0.077794854,0.0,0.098983222,0.0
MB-7102,0.047625493,0.102485494,0.14438537,0.104183321,0.183199266,0.0,0.059752111,0.002246074,0.02522383,0.0,0.04272276,0.0,0.006198295,0.0,0.0,0.119010263,0.036794468,0.004495429,0.0,0.052333232,0.036754443,0.032590152
MB-7104,0.0,0.113957784,0.061440223,0.117226082,0.080287228,0.0,0.03924853,0.0,0.0,0.096878335,0.026839858,0.0,0.0,0.0,0.0,0.153581456,0.0,0.083277385,0.0,0.072398223,0.070995603,0.083869293
MB-7106,0.031374079,0.0,0.097053591,0.176159834,0.041373663,0.0,0.034614896,0.0,0.056523012,0.0,0.201347646,0.0,0.030949155,0.0,0.0,0.0,0.122768816,0.062970335,0.0,0.076841435,0.036007289,0.032016247
MB-7107,0.0,0.0,0.040404774,0.087020813,0.041189376,0.0,0.0,0.094306157,0.0,0.096501128,0.0,0.114464324,0.0,0.0,0.075078426,0.150831975,0.05876602,0.0,0.167297429,0.0,0.0,0.074139579
MB-7109,0.0,0.083628214,0.040392112,0.04774302,0.0,0.117098642,0.0,0.099106771,0.0,0.0,0.087980039,0.035742221,0.01087139,0.041252392,0.023616664,0.0,0.102023817,0.05278126,0.184102028,0.0,0.0,0.073661428
